length,emoji_count,hashtag_count,exclamation_count,question_count,capitalized_word_count,sentence_count,avg_word_length,verb_count,noun_count,adjective_count,entity_count,has_numerical_list,word_count,buzzword_count,buzzword_ratio,humble_brag_count,personal_pronouns,motivation_score,excessive_punctuation,has_call_to_action,starts_with_number,contains_money_reference,sentiment_polarity,sentiment_subjectivity,is_extemely_positive,cringe_score
839,4,0,0,2,0,8,4.503597122302159,22,39,8,7,0,165,0,0.0,0,5,0,0,1,0,1,0.28425925925925927,0.4337962962962963,0,11
2536,1,0,2,0,0,22,4.472035794183445,70,115,33,18,0,484,0,0.0,2,13,0,0,1,0,1,0.18432659932659937,0.5263973063973064,0,5
749,0,0,3,0,0,5,3.8456375838926173,21,29,1,5,0,161,0,0.0,0,1,0,0,0,0,1,0.2703125,0.5847222222222223,0,8
820,1,0,1,0,0,12,4.35251798561151,23,42,13,13,0,170,0,0.0,0,10,0,0,1,0,1,0.03020833333333333,0.2895833333333333,0,1415
1060,0,0,3,0,0,10,4.911764705882353,34,41,13,10,0,193,0,0.0,0,8,0,0,1,0,1,0.11311728395061728,0.6095679012345678,0,11
659,0,0,3,2,0,12,4.695238095238095,17,21,5,10,0,129,0,0.0,0,1,0,0,0,1,1,0.13888888888888887,0.5416666666666666,0,75
792,0,0,2,4,0,16,4.223776223776224,24,32,8,4,0,164,0,0.0,0,4,0,0,0,1,1,0.1302556818181818,0.21843434343434345,0,156
403,2,0,0,0,0,3,4.2,11,18,7,8,0,87,0,0.0,0,2,0,0,1,0,1,0.15500000000000003,0.5390476190476191,0,6055
1299,0,0,0,0,0,10,5.371859296482412,42,43,32,4,0,214,0,0.0,1,5,0,0,1,0,1,0.2667402597402597,0.4273722943722943,0,1
214,0,0,0,0,0,3,4.382352941176471,4,9,4,8,0,43,0,0.0,0,2,0,0,1,0,1,0.47500000000000003,0.775,0,37
1068,2,0,0,2,0,14,4.629213483146067,25,49,11,8,0,204,0,0.0,0,4,0,0,1,0,1,0.3379797979797981,0.5680808080808081,0,14
403,1,0,0,0,0,3,4.673076923076923,7,29,1,17,0,96,0,0.0,0,3,0,0,1,0,1,0.0,0.1,0,234
762,1,0,0,0,0,9,4.703389830508475,16,38,10,20,0,151,0,0.0,0,2,0,0,1,0,1,0.15083333333333332,0.5516666666666666,0,54
753,1,0,0,2,0,15,4.029197080291971,20,27,14,10,0,161,0,0.0,0,5,0,0,1,0,1,0.5933333333333334,0.4722222222222222,0,23
1061,0,0,0,0,0,9,4.814606741573034,26,47,16,5,0,190,0,0.0,1,9,0,0,1,0,0,0.1941176470588235,0.3980392156862745,0,0
988,0,0,0,0,0,8,4.932098765432099,26,49,13,6,0,174,0,0.0,0,3,0,0,0,0,1,0.056663860830527484,0.49001122334455666,0,18
246,1,0,0,1,0,5,3.5652173913043477,8,11,5,8,0,62,0,0.0,0,4,0,0,1,0,1,0.12727272727272726,0.5,0,779
612,4,0,0,0,0,11,4.621052631578947,12,33,8,7,0,125,0,0.0,0,0,0,0,1,0,1,0.2788888888888889,0.5844444444444444,0,6
713,1,0,0,0,0,5,4.551724137931035,19,31,13,10,0,134,0,0.0,0,1,0,0,1,1,1,0.08442355889724311,0.44477443609022554,0,3
524,2,0,0,0,0,9,4.54320987654321,3,27,12,9,0,110,0,0.0,0,6,0,0,1,1,1,0.3772727272727272,0.615909090909091,0,455
328,3,0,0,1,0,5,3.389830508474576,9,17,3,7,0,84,0,0.0,0,2,0,0,1,0,1,0.4787878787878788,0.3181818181818182,0,54
512,0,0,1,0,0,5,4.738636363636363,11,21,10,1,0,92,0,0.0,1,6,0,0,0,0,0,0.16547619047619047,0.5595238095238095,0,19
474,1,0,0,1,0,7,4.337349397590361,9,29,6,3,0,98,0,0.0,0,4,0,0,0,0,1,0.08333333333333336,0.49999999999999994,0,27
1037,2,0,0,2,1,19,4.654970760233918,33,38,8,5,0,203,0,0.0,0,4,0,0,1,0,1,0.019523809523809527,0.7714285714285715,0,21
627,2,0,1,0,0,10,3.95959595959596,7,30,6,21,0,138,1,0.007246376811594203,0,1,0,0,0,0,1,0.41171875,0.609375,0,3
969,1,0,2,3,0,17,4.649681528662421,28,35,15,19,0,196,0,0.0,0,3,1,0,1,0,1,0.1441666666666667,0.5304166666666668,0,10
546,0,0,0,0,0,9,4.208333333333333,21,17,6,8,0,112,0,0.0,0,0,0,0,1,0,1,-0.029190607372425556,0.43327036599763874,0,740
598,2,0,1,2,0,8,4.31,19,31,8,6,0,123,0,0.0,0,5,0,0,1,1,1,0.20985832349468714,0.3949822904368359,0,0
90,0,0,0,0,0,1,4.3125,5,3,2,2,0,18,0,0.0,0,0,0,0,0,0,1,0.2,0.5,0,3
1274,1,0,0,3,0,21,4.26457399103139,36,53,12,11,0,266,0,0.0,0,14,1,0,1,0,1,0.09772727272727272,0.42924031986531985,0,3
696,1,0,0,1,0,13,4.425,15,29,11,8,0,139,0,0.0,0,4,1,0,1,0,1,0.24307359307359305,0.5027056277056278,0,103
252,1,0,0,1,0,4,3.511111111111111,7,14,1,5,0,66,0,0.0,0,2,0,0,0,1,1,0.5,0.5,0,1
254,0,0,2,0,0,5,3.5625,2,9,4,7,0,59,0,0.0,0,2,0,0,0,0,1,-0.024999999999999994,0.125,0,3149
514,0,0,0,2,0,6,4.08080808080808,14,18,7,1,0,105,0,0.0,0,1,0,0,0,0,0,-0.10763888888888888,0.6053240740740741,0,14
821,0,0,0,0,0,10,4.514084507042254,24,26,15,5,0,160,0,0.0,0,5,0,0,0,0,1,0.14687499999999998,0.4953125,0,10
750,1,0,2,0,0,10,5.252173913043478,20,32,11,5,0,129,1,0.007751937984496124,0,2,0,0,1,0,1,0.08917410714285715,0.4802455357142857,0,12
1415,1,0,4,3,1,14,4.48995983935743,35,59,18,3,0,271,0,0.0,0,12,0,0,1,0,1,0.1755975908149821,0.51914172783738,0,6
243,1,0,1,2,0,6,4.142857142857143,7,14,2,2,0,49,0,0.0,0,1,0,0,1,0,1,0.33999999999999997,0.32,0,6
723,0,0,0,0,0,16,4.726495726495727,23,27,10,1,0,142,0,0.0,0,0,1,0,0,0,1,0.16666666666666666,0.4055555555555556,0,2
742,1,0,0,1,0,6,4.574803149606299,22,34,6,11,0,142,0,0.0,0,5,0,0,1,1,1,0.06805555555555555,0.5283730158730159,0,149
803,2,0,1,0,0,6,4.148936170212766,16,28,17,11,0,170,0,0.0,0,6,0,0,1,0,1,0.04899691358024691,0.4077160493827161,0,4
806,1,0,0,1,0,5,4.559440559440559,17,41,20,3,0,149,0,0.0,0,5,0,0,1,0,0,0.26292929292929296,0.5786531986531986,0,2
955,0,0,0,0,0,15,4.181286549707602,22,42,9,6,0,198,0,0.0,0,4,0,0,0,1,1,0.0815934065934066,0.5097985347985349,0,59
544,0,0,0,0,2,6,2.787878787878788,15,31,7,9,0,151,0,0.0,0,1,0,0,0,0,1,-0.024999999999999998,0.43333333333333335,0,549
263,1,0,0,1,0,4,4.230769230769231,5,14,3,4,0,61,0,0.0,0,1,0,0,1,1,1,0.1,0.6,0,2
204,0,0,1,0,0,3,4.689655172413793,4,7,4,3,0,38,0,0.0,0,1,0,0,0,0,1,0.4204545454545454,0.6515151515151515,0,5
186,1,0,0,1,0,4,3.806451612903226,8,6,0,3,0,47,0,0.0,0,1,0,0,0,0,1,0.0,0.0,0,30
483,1,0,0,0,0,3,4.775,13,24,7,4,0,91,0,0.0,0,0,0,0,0,0,1,0.18000000000000002,0.5183333333333333,0,280
63,0,0,0,1,0,2,3.5555555555555554,2,2,0,1,0,18,0,0.0,0,1,0,0,1,0,1,0.0,0.0,0,31
723,0,0,0,0,0,16,4.726495726495727,23,27,10,1,0,142,0,0.0,0,0,1,0,0,0,1,0.16666666666666666,0.4055555555555556,0,1
1057,1,0,7,3,0,25,4.634831460674158,33,41,11,9,0,205,0,0.0,0,9,0,0,1,0,1,0.13931712962962967,0.5468518518518519,0,16
445,0,0,0,3,0,8,4.594594594594595,11,17,4,4,0,88,0,0.0,0,1,0,0,1,0,1,-0.08333333333333333,0.5583333333333333,0,51
559,1,0,0,1,0,14,3.92,22,21,6,10,0,126,0,0.0,0,1,0,0,1,0,1,0.36,0.6799999999999999,0,157
817,1,0,0,1,1,10,4.601449275362318,18,38,11,4,0,151,0,0.0,0,2,0,0,1,0,1,0.26481481481481484,0.4444444444444444,0,0
134,0,0,0,0,0,5,2.576923076923077,0,5,4,4,0,45,0,0.0,0,1,0,0,0,1,1,-0.08333333333333333,0.03333333333333333,0,45
893,1,0,0,2,0,14,4.401273885350318,21,44,12,6,0,178,0,0.0,0,1,2,0,1,0,1,0.23964646464646464,0.4164141414141414,0,1
211,2,0,1,0,0,6,4.235294117647059,11,9,3,3,0,49,0,0.0,0,1,1,0,1,0,1,0.17500000000000002,0.48333333333333334,0,45
425,3,0,5,1,0,14,3.1842105263157894,9,15,2,7,0,116,0,0.0,0,5,0,0,1,0,1,0.5,1.0,0,994
447,2,0,0,0,0,6,4.739130434782608,9,19,1,11,0,91,0,0.0,0,1,0,0,1,1,1,0.3,0.5,0,420
1123,1,0,0,0,0,9,5.073863636363637,28,39,16,12,0,192,0,0.0,0,2,0,0,1,1,1,0.3325174825174825,0.5844599844599844,0,0
369,0,0,0,0,0,4,5.363636363636363,6,20,4,3,0,64,0,0.0,0,0,0,0,0,0,1,0.02777777777777779,0.3666666666666667,0,32
196,1,0,1,0,0,3,5.266666666666667,5,10,5,1,0,34,0,0.0,0,0,0,0,1,0,1,0.14166666666666664,0.4916666666666667,0,64
302,2,0,1,1,0,5,6.1875,8,11,5,4,0,54,0,0.0,0,0,0,0,1,1,1,0.1416666666666667,0.3,0,6
664,2,0,0,0,0,5,4.657407407407407,20,19,8,8,0,127,0,0.0,0,1,0,0,1,0,1,0.22575757575757577,0.3227272727272727,0,8
318,1,0,3,0,0,5,4.48,4,13,2,5,0,71,0,0.0,0,1,0,0,0,0,1,-0.5234375,0.6833333333333333,0,0
646,1,0,0,3,0,5,4.034188034188034,23,31,3,11,0,137,0,0.0,0,5,0,0,1,1,1,-0.11640211640211644,0.541005291005291,0,0
545,0,0,0,0,0,8,3.8598130841121496,12,17,11,4,0,119,0,0.0,0,0,0,0,0,0,1,0.5500000000000002,0.875,0,5
388,0,0,1,0,0,5,4.072463768115942,14,13,6,5,0,84,0,0.0,0,1,0,0,1,0,1,0.45000000000000007,0.7055555555555556,0,457
444,4,0,3,1,0,10,4.0675675675675675,8,16,6,14,0,104,0,0.0,1,1,0,0,1,0,1,-0.053148674242424226,0.509469696969697,0,743
334,1,0,0,0,0,5,4.189655172413793,7,15,6,7,0,70,0,0.0,0,1,0,0,1,0,1,0.3066666666666667,0.5488888888888889,0,288
1253,2,0,0,2,1,18,4.3125,41,53,9,5,0,249,0,0.0,1,14,1,0,1,0,1,0.10416666666666667,0.4625000000000001,0,11
310,2,0,0,0,0,6,3.877551020408163,6,12,2,6,0,73,0,0.0,0,1,0,0,1,0,1,0.10000000000000002,0.6,0,188
326,1,0,1,0,0,6,4.980769230769231,5,17,2,3,0,60,0,0.0,0,0,0,0,0,0,1,-0.15,0.175,0,51
611,2,0,0,2,0,10,4.927835051546392,19,22,9,1,0,112,0,0.0,0,0,0,0,1,0,1,-0.18229166666666669,0.5510416666666667,0,2
138,2,0,0,0,0,1,4.166666666666667,3,8,5,1,0,30,0,0.0,0,0,0,0,1,0,1,0.08333333333333333,0.2833333333333334,0,339
780,3,0,3,0,0,14,3.3190184049079754,15,35,9,15,0,200,0,0.0,0,4,0,0,0,0,1,0.26241258741258744,0.6257342657342657,0,0
173,1,0,0,1,0,4,3.3636363636363638,7,8,1,4,0,46,0,0.0,0,3,0,0,1,0,1,0.5,0.5,0,130
791,1,0,1,0,0,9,4.968,14,29,16,11,0,144,0,0.0,0,0,0,0,1,0,1,0.1603174603174603,0.28115079365079365,0,58
507,1,0,0,3,0,5,3.8421052631578947,19,21,3,8,0,113,0,0.0,0,4,0,0,1,0,1,-0.15595238095238098,0.5836309523809524,0,174
650,1,0,1,0,0,11,4.903846153846154,12,27,11,7,0,121,0,0.0,0,0,0,0,1,0,1,0.10333333333333333,0.5733333333333334,0,101
1066,0,0,1,1,0,11,4.619565217391305,26,39,14,11,0,199,0,0.0,0,0,0,0,0,1,1,0.10415329768270944,0.2687522281639929,0,53
179,1,0,0,0,0,6,3.967741935483871,8,8,3,4,0,42,0,0.0,0,0,0,0,1,0,1,0.0,0.0,0,591
518,2,0,0,0,0,11,3.9895833333333335,13,28,4,5,0,116,0,0.0,0,1,0,0,0,0,1,0.31142857142857144,0.31428571428571433,0,86
964,0,0,1,0,0,9,5.032894736842105,25,26,14,5,0,172,0,0.0,0,8,0,0,0,1,1,0.25416666666666665,0.4773809523809523,0,5
718,1,0,0,0,0,16,4.430894308943089,22,30,3,4,0,146,0,0.0,1,10,0,0,1,0,1,0.15714285714285717,0.275,0,88
646,0,0,1,0,0,4,5.010752688172043,18,29,4,12,0,115,0,0.0,0,1,0,0,1,1,1,0.25227272727272726,0.3,0,29
357,2,0,1,0,0,6,5.0,6,18,2,4,0,67,0,0.0,0,0,0,0,1,0,1,-0.15,0.175,0,642
151,3,0,1,0,0,5,4.208333333333333,4,5,5,4,0,36,0,0.0,0,0,0,0,1,0,1,0.22136363636363637,0.42181818181818187,0,3362
1354,0,0,0,1,0,14,5.119047619047619,27,54,15,7,0,234,0,0.0,0,3,0,0,1,0,1,0.10416666666666666,0.4133333333333333,0,19
653,0,0,0,2,0,4,5.12621359223301,9,34,16,9,0,114,0,0.0,0,1,0,0,1,0,1,0.09687499999999999,0.553125,0,193
536,2,0,1,0,0,12,3.979591836734694,22,23,6,4,0,122,0,0.0,0,2,0,0,1,0,1,0.16214285714285714,0.36714285714285716,0,6
929,3,0,2,3,0,16,4.818791946308725,27,29,20,5,0,175,0,0.0,0,1,1,0,1,0,0,0.14573934837092734,0.45933583959899754,0,10
329,0,0,0,0,0,7,3.783333333333333,11,8,3,8,0,78,0,0.0,0,5,0,0,1,0,1,0.075,0.4,0,5
161,1,0,0,0,0,6,4.7727272727272725,6,4,0,2,0,33,0,0.0,0,2,0,0,1,0,1,0.0,0.0,0,752
940,0,0,2,1,0,15,3.838888888888889,26,44,5,4,0,207,0,0.0,0,10,0,0,0,1,1,0.30833333333333335,0.40075757575757576,0,8
930,1,0,0,0,0,18,4.390243902439025,21,35,17,4,0,185,0,0.0,0,9,0,0,1,0,0,-0.0614059853190288,0.4134999058912102,0,66
1304,0,0,0,0,0,11,4.896551724137931,29,70,21,26,0,234,0,0.0,0,7,1,0,1,1,1,0.07053872053872055,0.5511784511784513,0,4
620,3,0,0,1,6,11,5.184210526315789,13,26,4,15,0,118,0,0.0,0,2,0,0,1,1,1,0.037500000000000006,0.275,0,186
1307,1,0,2,1,0,14,4.7373271889400925,34,50,18,6,0,241,0,0.0,0,13,0,0,1,0,1,0.2020634920634921,0.4511111111111112,0,10
477,1,0,1,0,0,8,4.179775280898877,16,19,5,4,0,97,0,0.0,0,0,0,0,1,0,0,0.00714285714285715,0.4799319727891157,0,0
230,1,0,0,1,0,4,3.590909090909091,5,9,4,7,0,57,0,0.0,0,2,0,0,0,0,1,0.25666666666666665,0.5,0,2
490,1,0,2,0,0,9,4.407407407407407,4,22,4,11,0,107,0,0.0,0,3,0,0,0,0,1,0.25,0.8333333333333334,0,9
1163,1,0,1,1,1,10,5.526315789473684,19,48,18,8,0,190,0,0.0,0,0,0,0,1,0,0,-0.034722222222222224,0.30462962962962964,0,182
173,1,0,1,0,0,4,4.148148148148148,3,5,3,4,0,36,0,0.0,0,0,0,0,0,0,1,-0.3333333333333333,0.425,0,0
1818,2,0,0,0,1,18,4.764309764309765,49,68,24,16,0,341,0,0.0,0,5,0,0,1,0,1,0.14657869012707725,0.4700325839035516,0,29
1504,1,0,0,0,0,13,4.897540983606557,46,61,17,9,0,270,0,0.0,0,6,0,0,1,0,1,0.20563016528925618,0.5710399449035813,0,29
3624,4,0,1,1,0,16,5.24907063197026,80,206,49,33,0,617,0,0.0,0,6,0,0,1,0,1,0.06315958815958816,0.4044401544401543,0,0
806,2,0,3,0,0,24,3.3710691823899372,19,29,11,8,0,206,0,0.0,0,8,0,0,1,0,1,0.06203703703703703,0.41620370370370374,0,99
1103,1,0,0,0,0,13,4.357142857142857,29,38,16,10,0,220,0,0.0,0,6,0,0,1,1,1,0.27168560606060604,0.5697916666666667,0,75
623,2,0,0,0,0,15,3.6379310344827585,18,19,6,8,0,155,0,0.0,0,6,0,0,1,0,1,0.009375000000000005,0.375,0,4507
602,0,0,0,0,0,5,4.534653465346534,16,25,12,10,0,113,0,0.0,0,1,0,0,1,1,1,0.04141456582633053,0.41474789915966387,0,12
136,0,0,0,0,0,2,4.0,5,10,0,1,0,28,0,0.0,0,0,0,0,0,0,0,0.5,0.5,0,825
625,0,0,0,0,1,4,4.256637168141593,24,27,5,5,0,122,0,0.0,0,5,0,0,1,0,1,0.14962121212121213,0.3737373737373737,0,33
1572,2,0,1,2,1,26,4.348920863309353,56,48,20,8,0,317,0,0.0,0,5,0,0,1,1,1,0.16912698412698413,0.44373015873015864,0,10
85,0,0,0,0,0,3,5.166666666666667,6,3,0,0,0,15,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,1835
666,5,0,0,0,0,11,4.481481481481482,13,38,9,9,0,141,0,0.0,1,1,0,0,1,0,1,0.471978021978022,0.5296703296703297,0,120
1242,2,0,0,2,0,9,4.828431372549019,26,46,20,6,0,225,0,0.0,0,9,0,0,1,0,1,0.24874999999999997,0.542948717948718,0,8
1034,1,0,1,0,1,12,4.796511627906977,32,50,9,6,0,191,0,0.0,0,10,0,0,1,0,0,0.1075,0.45,0,12
166,0,0,1,1,0,5,4.653846153846154,8,5,2,2,0,35,0,0.0,0,0,0,0,1,0,0,0.41666666666666663,0.5,0,1385
439,2,0,0,0,0,12,4.2,18,17,5,10,0,105,0,0.0,0,0,0,0,1,0,1,0.2197916666666667,0.45416666666666666,0,163
1394,2,0,1,0,0,13,4.4297872340425535,39,49,16,10,0,276,0,0.0,0,2,0,0,1,1,1,0.15722402597402596,0.49209956709956715,0,17
543,0,0,0,0,0,4,4.589473684210526,16,20,12,5,0,101,0,0.0,0,1,0,0,1,0,1,0.04141456582633053,0.41474789915966387,0,71
807,2,0,0,0,1,14,4.251798561151079,24,42,17,12,0,171,0,0.0,0,0,0,0,1,0,1,0.026143790849673207,0.6171568627450981,0,1221
823,1,0,0,1,0,14,4.228187919463087,23,25,14,11,0,170,0,0.0,0,8,0,0,1,0,1,0.25757575757575757,0.45898268398268394,0,71
1125,2,0,4,1,0,10,4.661375661375661,27,45,12,14,0,209,0,0.0,2,6,0,0,1,0,0,0.1780433006535948,0.47173202614379084,0,27
458,3,0,0,0,0,7,4.931506849315069,12,17,4,4,0,85,0,0.0,1,1,0,0,1,0,1,0.4800000000000001,0.5666666666666667,0,4300
805,1,0,5,1,0,14,5.132231404958677,21,26,9,13,0,150,0,0.0,0,1,0,0,1,0,1,0.1531303146258503,0.7397108843537415,0,96
964,1,0,2,1,0,21,4.382352941176471,28,29,12,1,0,193,0,0.0,0,0,0,0,1,0,0,0.20197172619047618,0.3728050595238095,0,0
693,1,0,0,3,1,9,4.452830188679245,13,25,15,10,0,138,0,0.0,0,0,0,0,1,1,1,0.11,0.4283333333333334,0,2365
478,2,0,0,0,0,9,4.185185185185185,9,18,9,6,0,106,0,0.0,0,3,0,0,1,0,1,0.29204545454545455,0.44431818181818183,0,11
1065,1,0,3,0,0,13,4.483870967741935,32,39,12,7,0,208,0,0.0,0,6,0,0,1,0,1,0.03961038961038961,0.37067932067932063,0,10
302,1,0,0,1,0,3,4.269230769230769,8,19,4,2,0,63,0,0.0,0,3,0,0,1,0,1,-0.13333333333333333,0.62,0,573
166,1,0,0,0,0,5,4.518518518518518,2,7,0,3,0,34,0,0.0,0,4,0,0,1,0,0,0.0,0.0,0,155
514,0,0,0,0,0,7,4.362637362637362,14,21,6,4,0,103,0,0.0,0,1,0,0,1,0,1,0.055625,0.46318452380952385,0,308
847,1,0,4,0,0,12,4.337837837837838,31,29,9,3,0,171,0,0.0,0,6,0,0,1,0,1,0.1206349206349206,0.6039682539682539,0,22
567,2,0,0,0,0,13,4.4787234042553195,12,23,8,4,0,115,0,0.0,0,1,0,0,1,0,1,0.0772727272727273,0.6060606060606062,0,125
934,2,0,2,0,0,8,5.258741258741258,23,35,17,3,0,162,0,0.0,0,6,0,0,1,0,1,0.11984126984126983,0.47658730158730156,0,0
1388,2,0,1,1,2,19,4.866666666666666,43,63,23,13,0,257,1,0.0038910505836575876,0,4,0,0,1,0,1,0.2031954887218045,0.34774436090225563,0,120
362,2,0,3,1,0,7,4.403846153846154,13,18,2,6,0,81,0,0.0,0,3,0,0,1,1,1,0.10416666666666664,0.19999999999999998,0,6617
367,1,0,1,1,0,6,4.65,12,17,2,3,0,72,0,0.0,0,2,0,0,1,0,1,0.09388888888888888,0.3844444444444445,0,26
160,2,0,0,1,0,6,2.3333333333333335,3,4,2,1,0,56,0,0.0,0,1,0,0,0,0,1,-0.16666666666666663,0.6222222222222221,0,73
973,0,0,0,1,0,11,4.587878787878788,20,31,16,10,0,187,0,0.0,0,5,0,0,0,0,1,0.23676470588235296,0.475,0,52
561,1,0,1,1,0,5,3.9904761904761905,20,27,5,5,0,122,0,0.0,0,4,0,0,0,0,1,0.15416666666666667,0.30601851851851847,0,124
1725,0,0,0,0,0,23,5.054744525547445,43,75,29,6,0,306,0,0.0,0,2,0,0,1,0,1,0.15873563218390804,0.4987931034482759,0,5
163,3,0,0,0,0,1,4.730769230769231,5,11,3,2,0,32,0,0.0,0,2,0,0,1,0,1,0.21166666666666667,0.6383333333333333,0,20
757,1,0,1,0,0,11,4.131386861313868,29,23,5,6,0,161,0,0.0,0,0,0,0,1,0,1,-0.07619047619047617,0.2857142857142857,0,292
552,1,0,0,2,0,5,4.976470588235294,12,30,8,4,0,99,0,0.0,0,2,0,0,0,0,1,0.0,0.38333333333333336,0,13
1377,1,0,0,0,0,16,4.632478632478633,38,61,14,7,0,260,0,0.0,0,4,0,0,1,0,1,0.051748251748251754,0.44108391608391606,0,148
761,1,0,5,4,0,14,4.373134328358209,32,25,8,7,0,155,0,0.0,0,3,0,0,1,0,1,0.2681547619047619,0.5567460317460317,0,118
1015,0,0,2,2,0,16,4.202127659574468,32,42,11,2,0,207,0,0.0,0,4,0,0,1,0,1,0.1435714285714286,0.49214285714285716,0,42
497,0,0,0,0,0,6,5.256410256410256,14,15,6,0,0,83,0,0.0,0,4,0,0,0,0,0,0.2619047619047619,0.5404761904761904,0,743
251,1,0,0,1,0,6,2.2586206896551726,10,15,1,8,0,89,0,0.0,0,1,0,0,0,0,1,0.0,0.0,0,16
251,1,0,0,1,0,6,2.2586206896551726,10,15,1,8,0,89,0,0.0,0,1,0,0,0,0,1,0.0,0.0,0,21
1126,1,0,0,1,0,21,4.184466019417476,44,36,11,5,0,235,0,0.0,0,7,0,0,1,1,1,0.11105820105820105,0.4612433862433863,0,4
493,1,0,0,0,0,6,4.01063829787234,13,20,11,3,0,104,0,0.0,0,4,0,0,0,1,1,0.20355477855477855,0.5826923076923076,0,58
173,1,0,0,0,0,1,5.346153846153846,2,9,2,5,0,29,0,0.0,0,0,0,0,1,0,1,0.2,0.25,0,186
767,1,0,0,2,0,3,4.402985074626866,18,25,21,5,0,151,0,0.0,0,5,0,0,1,0,1,0.04929292929292929,0.5325718725718726,0,395
370,3,0,0,1,0,7,3.5454545454545454,7,16,7,12,0,98,0,0.0,0,0,0,0,1,0,1,0.17708333333333334,0.59375,0,794
458,1,0,0,0,0,6,5.257142857142857,7,8,2,9,0,79,0,0.0,0,0,0,0,0,0,0,0.35,0.7875,0,126
257,0,0,0,0,0,5,3.3260869565217392,6,9,5,8,0,68,0,0.0,0,1,0,0,1,0,1,0.3181818181818182,0.4772727272727273,0,168
976,0,0,1,1,0,6,5.065789473684211,20,47,10,10,0,173,0,0.0,0,0,0,0,1,0,1,0.10560374149659864,0.3656972789115646,0,2
632,1,0,0,0,0,7,4.86,16,24,11,5,0,117,0,0.0,0,3,0,0,1,0,1,0.25514705882352945,0.5757352941176471,0,218
739,5,0,0,1,0,9,4.6016260162601625,12,32,4,8,0,145,0,0.0,0,4,0,0,1,0,1,-0.03778860028860029,0.3606782106782107,0,159
98,1,0,4,0,0,3,3.764705882352941,4,5,2,0,0,25,0,0.0,0,0,0,0,1,0,0,0.1953125,0.3,0,55
855,1,0,0,1,0,12,4.690140845070423,17,40,11,4,0,162,0,0.0,0,2,0,0,1,0,1,-0.024999999999999994,0.7055555555555556,0,35
1043,1,0,0,2,0,15,4.415730337078652,31,36,16,5,0,207,0,0.0,0,7,0,0,1,0,1,-0.09345238095238094,0.48000000000000004,0,14
248,1,0,0,0,0,3,3.8541666666666665,6,10,3,2,0,56,0,0.0,0,1,0,0,0,0,1,0.037142857142857144,0.6271428571428571,0,181
394,1,0,0,0,0,4,4.388059701492537,11,17,2,6,0,79,0,0.0,0,2,0,0,1,0,1,0.13636363636363635,0.45454545454545453,0,682
136,1,0,0,0,0,3,4.7727272727272725,2,6,3,2,0,27,0,0.0,0,0,0,0,1,0,0,0.40909090909090906,0.3386363636363636,0,1823
129,0,0,0,0,0,2,3.1724137931034484,6,5,3,1,0,33,0,0.0,0,0,0,0,0,0,1,0.10000000000000005,0.5555555555555555,0,24
1332,1,0,0,1,2,16,5.046948356807512,35,52,16,17,0,235,0,0.0,0,5,0,0,0,0,1,0.1628205128205128,0.4474358974358974,0,10
700,0,0,0,1,0,6,4.952830188679245,18,38,14,11,0,125,0,0.0,0,1,0,0,0,0,1,0.23095238095238094,0.3261904761904762,0,12
217,2,0,0,0,0,1,4.838709677419355,7,11,1,7,0,46,0,0.0,0,0,0,0,0,0,1,-0.20833333333333331,0.20833333333333331,0,6
397,1,0,1,0,0,15,3.8208955223880596,12,11,3,7,0,101,0,0.0,0,1,0,0,1,0,1,0.21388888888888885,0.38472222222222224,0,493
1430,0,0,0,0,0,15,4.512,33,55,27,11,0,272,0,0.0,0,1,0,0,0,0,1,0.14803350970017637,0.4735632885632885,0,21
590,1,0,0,0,0,9,4.691489361702128,11,30,8,8,0,118,1,0.00847457627118644,1,1,0,0,0,0,1,0.471978021978022,0.5296703296703297,0,10
157,1,0,0,0,0,2,4.24,3,11,2,5,0,34,0,0.0,0,0,0,0,1,1,1,0.0,0.0,0,178
541,2,0,1,1,0,10,3.843137254901961,17,17,6,1,0,124,0,0.0,0,1,0,0,1,0,1,0.253125,0.4625,0,22
155,0,0,1,0,0,3,3.782608695652174,3,8,3,8,0,37,0,0.0,0,0,0,0,0,1,1,0.60625,0.4,0,24
276,2,0,0,1,0,2,4.4186046511627906,4,11,1,4,0,59,0,0.0,0,0,0,0,1,0,1,0.0,0.0,0,363
681,1,0,3,0,0,6,5.0092592592592595,13,31,7,7,0,120,0,0.0,0,0,0,0,0,1,1,-0.07783203125,0.16354166666666664,0,17
940,2,0,1,1,1,16,2.8461538461538463,31,28,6,11,0,259,0,0.0,0,6,1,0,1,0,1,0.06190476190476193,0.4035714285714286,0,116
653,6,0,3,2,0,19,4.420560747663552,14,25,11,2,0,141,0,0.0,0,9,0,0,1,0,1,0.12738095238095237,0.3642857142857142,0,11
663,1,0,0,0,0,5,4.895238095238096,16,23,12,7,0,122,0,0.0,0,3,0,0,1,0,1,0.2965277777777778,0.5993055555555556,0,222
361,1,0,0,0,0,10,4.171875,13,14,7,3,0,77,0,0.0,0,1,0,0,0,0,1,0.3923809523809524,0.7952380952380953,0,4
1638,1,0,0,1,0,14,4.931297709923665,43,67,16,14,0,293,0,0.0,0,17,0,0,1,0,1,0.01181818181818182,0.4139772727272728,0,53
